Medicine ID,Medical Condition,Specialty,Generic Name,Brand Name,Strength,Dosage Form,Route,Adult Dose,Pediatric Dose,Pregnancy Warning,Contraindications,Drug Interactions,Schedule,ICD10 Category
RX38666,Migraine,Orthopedics,Latanoprost,LATAN-RX38666,5 mg,Inhaler,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38667,Glaucoma,Urology,Pioglitazone,PIOGL-RX38667,2.5 mg,Syrup,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38668,Stroke,Internal Medicine,Glimepiride,GLIME-RX38668,20 mg,Inhaler,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38669,Heart Failure,Gastroenterology,Levocetirizine,LEVOC-RX38669,25 mg,Drops,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38670,Cancer,Gynecology,Montelukast,MONTE-RX38670,10 mg,Capsule,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38671,Acne,Oncology,Salbutamol,SALBU-RX38671,100 mg,Ointment,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38672,Acne,Gastroenterology,Losartan,LOSAR-RX38672,20 mg,Ointment,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38673,Diabetes,Internal Medicine,Etoricoxib,ETORI-RX38673,2.5 mg,Tablet,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38674,Sinusitis,Pediatrics,Duloxetine,DULOX-RX38674,10 mg,Injection,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38675,Pneumonia,Gynecology,Hydroxyzine,HYDRO-RX38675,1 g,Gel,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38676,Gastritis,Gynecology,Ibuprofen,IBUPR-RX38676,10 mg,Capsule,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38677,Glaucoma,Ophthalmology,Moxifloxacin Eye Drops,MOXIF-RX38677,1 g,Injection,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38678,Angina,Oncology,Pioglitazone,PIOGL-RX38678,75 mg,Syrup,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38679,Allergy,Cardiology,Diclofenac,DICLO-RX38679,40 mg,Inhaler,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38680,Stroke,Diabetology,Topiramate,TOPIR-RX38680,100 mg,Cream,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38681,Depression,Psychiatry,Salbutamol,SALBU-RX38681,2.5 mg,Drops,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38682,Heart Failure,Orthopedics,Levofloxacin,LEVOF-RX38682,5 mg,Tablet,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38683,Pneumonia,Ophthalmology,Moxifloxacin,MOXIF-RX38683,100 mg,Tablet,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,E11
RX38684,Schizophrenia,Orthopedics,Gliclazide,GLICL-RX38684,75 mg,Gel,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38685,Stroke,Internal Medicine,Valproate,VALPR-RX38685,500 mg,Inhaler,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38686,Schizophrenia,Gastroenterology,Prednisolone,PREDN-RX38686,250 mg,Tablet,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38687,Allergy,ENT,Topiramate,TOPIR-RX38687,1 g,Inhaler,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38688,Epilepsy,Neurology,Tramadol,TRAMA-RX38688,20 mg,Ointment,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38689,Osteoporosis,Pulmonology,Pantoprazole,PANTO-RX38689,50 mg,Inhaler,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38690,Osteoporosis,Neurology,Diclofenac,DICLO-RX38690,40 mg,Capsule,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38691,Fungal Infection,Ophthalmology,Paracetamol,PARAC-RX38691,100 mg,Syrup,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38692,Fever,Diabetology,Carbamazepine,CARBA-RX38692,500 mg,Inhaler,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38693,Neuropathy,Ophthalmology,Sildenafil,SILDE-RX38693,100 mg,Drops,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38694,Migraine,Cardiology,Carbamazepine,CARBA-RX38694,75 mg,Inhaler,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38695,GERD,Neurology,Nitrofurantoin,NITRO-RX38695,50 mg,Syrup,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38696,Glaucoma,Gastroenterology,Tramadol,TRAMA-RX38696,250 mg,Syrup,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38697,Cancer,Gastroenterology,Vildagliptin,VILDA-RX38697,20 mg,Gel,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,E11
RX38698,Fungal Infection,Dermatology,Risperidone,RISPE-RX38698,250 mg,Tablet,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38699,Depression,Pulmonology,Moxifloxacin Eye Drops,MOXIF-RX38699,40 mg,Drops,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38700,Sinusitis,Diabetology,Insulin Glargine,INSUL-RX38700,100 mg,Injection,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38701,Fever,Gastroenterology,Tamsulosin,TAMSU-RX38701,250 mg,Drops,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38702,Epilepsy,Cardiology,Moxifloxacin Eye Drops,MOXIF-RX38702,1 g,Cream,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38703,Dermatitis,Ophthalmology,Prednisolone,PREDN-RX38703,50 mg,Tablet,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38704,UTI,Gynecology,Etoricoxib,ETORI-RX38704,40 mg,Cream,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38705,Neuropathy,Pulmonology,Isotretinoin,ISOTR-RX38705,40 mg,Inhaler,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38706,Dermatitis,Internal Medicine,Dapagliflozin,DAPAG-RX38706,100 mg,Syrup,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38707,Depression,Psychiatry,Meropenem,MEROP-RX38707,5 mg,Injection,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38708,Schizophrenia,ENT,Fluconazole,FLUCO-RX38708,40 mg,Gel,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38709,Heart Failure,Ophthalmology,Linezolid,LINEZ-RX38709,250 mg,Cream,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38710,Sinusitis,Urology,Quetiapine,QUETI-RX38710,5 mg,Ointment,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38711,COPD,Neurology,Venlafaxine,VENLA-RX38711,250 mg,Drops,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38712,Glaucoma,Cardiology,Paracetamol,PARAC-RX38712,250 mg,Capsule,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38713,Gastritis,Internal Medicine,Duloxetine,DULOX-RX38713,75 mg,Injection,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38714,Diabetes,Psychiatry,Tramadol,TRAMA-RX38714,100 mg,Tablet,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38715,Migraine,Cardiology,Aripiprazole,ARIPI-RX38715,50 mg,Cream,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38716,IBS,Dermatology,Metoprolol,METOP-RX38716,25 mg,Inhaler,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38717,Infertility,Gynecology,Aripiprazole,ARIPI-RX38717,500 mg,Tablet,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38718,Fever,Urology,Tranexamic Acid,TRANE-RX38718,5 mg,Cream,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38719,Stroke,Neurology,Fluconazole,FLUCO-RX38719,25 mg,Gel,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38720,Osteoporosis,Gynecology,Bisoprolol,BISOP-RX38720,50 mg,Drops,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38721,Fungal Infection,Urology,Olmesartan,OLMES-RX38721,75 mg,Capsule,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38722,Heart Failure,Pediatrics,Moxifloxacin Eye Drops,MOXIF-RX38722,10 mg,Inhaler,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38723,Asthma,Pediatrics,Cyclophosphamide,CYCLO-RX38723,1 g,Inhaler,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38724,Dermatitis,Ophthalmology,Lamotrigine,LAMOT-RX38724,40 mg,Capsule,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38725,GERD,Diabetology,Cefuroxime,CEFUR-RX38725,20 mg,Capsule,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,E11
RX38726,Epilepsy,Oncology,Insulin Glargine,INSUL-RX38726,40 mg,Drops,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38727,Back Pain,Psychiatry,Tranexamic Acid,TRANE-RX38727,5 mg,Gel,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38728,Neuropathy,Ophthalmology,Olmesartan,OLMES-RX38728,10 mg,Gel,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38729,Infertility,Gynecology,Aripiprazole,ARIPI-RX38729,2.5 mg,Syrup,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38730,Migraine,Orthopedics,Formoterol,FORMO-RX38730,5 mg,Tablet,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38731,GERD,Cardiology,Amlodipine,AMLOD-RX38731,2.5 mg,Syrup,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38732,Heart Failure,Diabetology,Valsartan,VALSA-RX38732,2.5 mg,Injection,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38733,Heart Failure,Dermatology,Venlafaxine,VENLA-RX38733,40 mg,Ointment,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38734,Gastritis,Ophthalmology,Atorvastatin,ATORV-RX38734,20 mg,Ointment,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38735,Allergy,ENT,Imatinib,IMATI-RX38735,2.5 mg,Cream,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38736,UTI,Dermatology,Losartan,LOSAR-RX38736,20 mg,Injection,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38737,Diabetes,Ophthalmology,Etoricoxib,ETORI-RX38737,75 mg,Drops,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38738,Arthritis,Oncology,Risperidone,RISPE-RX38738,2.5 mg,Syrup,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38739,COPD,Orthopedics,Paroxetine,PAROX-RX38739,50 mg,Drops,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38740,Epilepsy,Orthopedics,Formoterol,FORMO-RX38740,100 mg,Syrup,Ophthalmic,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38741,Arthritis,Oncology,Ticagrelor,TICAG-RX38741,40 mg,Capsule,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38742,Angina,Ophthalmology,Carbamazepine,CARBA-RX38742,20 mg,Inhaler,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,G40
RX38743,Fungal Infection,Gastroenterology,Lamotrigine,LAMOT-RX38743,5 mg,Cream,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,E11
RX38744,COPD,Diabetology,Ibuprofen,IBUPR-RX38744,1 g,Ointment,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38745,Schizophrenia,Internal Medicine,Clindamycin,CLIND-RX38745,75 mg,Tablet,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38746,Sinusitis,ENT,Ibuprofen,IBUPR-RX38746,50 mg,Syrup,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38747,COPD,Pediatrics,Fluticasone,FLUTI-RX38747,5 mg,Cream,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38748,Fungal Infection,Neurology,Tamsulosin,TAMSU-RX38748,20 mg,Cream,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38749,Fungal Infection,Pediatrics,Ibuprofen,IBUPR-RX38749,500 mg,Gel,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38750,Neuropathy,Neurology,Fluoxetine,FLUOX-RX38750,1 g,Injection,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38751,Depression,Psychiatry,Tamsulosin,TAMSU-RX38751,10 mg,Injection,Nasal,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38752,Osteoporosis,Dermatology,Aceclofenac,ACECL-RX38752,10 mg,Drops,IM,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38753,Dermatitis,Internal Medicine,Carbamazepine,CARBA-RX38753,50 mg,Ointment,Inhalation,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
RX38754,Arthritis,Ophthalmology,Nitrofurantoin,NITRO-RX38754,10 mg,Injection,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,J45
RX38755,Fever,Orthopedics,Linagliptin,LINAG-RX38755,100 mg,Drops,IV,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38756,IBS,Gastroenterology,Aripiprazole,ARIPI-RX38756,50 mg,Ointment,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,I10
RX38757,Fever,Ophthalmology,Latanoprost,LATAN-RX38757,5 mg,Ointment,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,K21
RX38758,Depression,Orthopedics,Ibuprofen,IBUPR-RX38758,250 mg,Capsule,Oral,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,N39
RX38759,Acne,Pulmonology,Insulin Glargine,INSUL-RX38759,25 mg,Inhaler,Topical,As directed by physician,Consult pediatrician,Use with caution,Hypersensitivity,Check interaction profile,Rx,F32
